Price,Close,High,Low,Open,Volume
Ticker,MA,MA,MA,MA,MA
Date,,,,,
2006-05-25,4.173884391784668,4.178421326579182,3.64761207026679,3.6566859398558162,395343000
2006-05-26,4.076798439025879,4.241031583281291,4.0023941408516395,4.20110774783769,103044000
2006-05-30,3.9924144744873047,4.081336476307208,3.8880670552702337,4.080429175166127,49898000
2006-05-31,4.077705383300781,4.115814613618451,4.0241707410929495,4.0241707410929495,30002000
2006-06-01,4.310894966125488,4.364429563612457,4.07407234403359,4.076794676877059,62344000
2006-06-02,4.263711929321289,4.418871489765468,4.245564630021737,4.400724190465917,37253000
2006-06-05,4.45970344543457,4.468777312280063,4.26461963491432,4.269156568337066,37188000
2006-06-06,4.382579803466797,4.593996435095634,4.337211741402924,4.53501756501317,49045000
2006-06-07,4.319065093994141,4.3916543505879755,4.241938900696667,4.38530281226932,25013000
2006-06-08,4.329951286315918,4.329951286315918,4.128516315133866,4.319063248611793,34439000
2006-06-09,4.335397720336914,4.427949332756842,4.3263242788706044,4.427949332756842,13372000
2006-06-12,4.2600860595703125,4.378043380902848,4.201107182571004,4.355359563543645,14546000
2006-06-13,4.128518104553223,4.296380869627808,4.110370790292892,4.19203348813133,16716000
2006-06-14,4.094038486480713,4.123981579633617,4.032337265701355,4.07407613593468,15971000
2006-06-15,4.169347286224365,4.184772690827558,4.09494346237177,4.119442303526449,16500000
2006-06-16,4.084962844848633,4.173884784933665,4.083148243826272,4.1285167307129464,12280000
2006-06-19,4.023260593414307,4.123978268175808,4.001483658547237,4.123978268175808,11509000
2006-06-20,3.9942281246185303,4.08315010524106,3.944323112425399,4.059558550531691,23792000
2006-06-21,4.110368728637695,4.1629956107300945,3.992411028777042,3.9942256294930876,18063000
2006-06-22,4.228324890136719,4.260082990358164,4.1629945221180655,4.21017758972408,13038000
2006-06-23,4.2600860595703125,4.349008025456495,4.2528267880426425,4.263715262668065,11612000
2006-06-26,4.309989929199219,4.309989929199219,4.212901849228441,4.260084938410345,8565000
2006-06-27,4.292749881744385,4.358080279039545,4.287305645914291,4.30998988976202,9826000
2006-06-28,4.260993480682373,4.3009173118816655,4.219254615216863,4.2510123065495025,8756000
2006-06-29,4.355358123779297,4.363524260715818,4.260084651300814,4.260084651300814,14470000
2006-06-30,4.355358123779297,4.355358123779297,4.2283265386973605,4.323600011175843,25964000
2006-07-03,4.291840076446533,4.355355835618408,4.2473793478922195,4.346281970308549,7029000
2006-07-05,4.319065093994141,4.340841611372632,4.238309264800535,4.300917347179584,13266000
2006-07-06,4.246474266052246,4.29637969107806,4.245566965488028,4.287305820103919,8097000
2006-07-07,4.184772968292236,4.251010660373689,4.151200255694189,4.241937223220604,8380000
2006-07-10,4.218346118927002,4.2256049559364195,4.184773402842734,4.192032239852152,4978000
2006-07-11,4.205642223358154,4.218345293806371,4.110368762330646,4.218345293806371,8079000
2006-07-12,4.133053302764893,4.210179472169519,4.132146002238456,4.210179472169519,7672000
2006-07-13,4.057741641998291,4.099480489475013,4.019631996157687,4.099480489475013,16625000
2006-07-14,3.9878756999969482,4.054113412127255,3.9833387637142006,4.048669175121169,9663000
2006-07-17,3.9915056228637695,4.007837902391561,3.969728673271929,3.98424635122243,6458000
2006-07-18,3.983339309692383,4.001486624644685,3.962470092196988,3.991505882653895,12483000
2006-07-19,4.108555316925049,4.1239807270975835,3.974265292283207,3.9842460328267957,15840000
2006-07-20,4.133053302764893,4.153922945536786,4.09222218307947,4.119442929536419,8829000
2006-07-21,4.108555316925049,4.1330541669250325,4.062279951739554,4.1330541669250325,8510000
2006-07-24,4.083149433135986,4.131239835563621,4.082242132360534,4.123980996693919,5017000
2006-07-25,4.181145668029785,4.210181461928071,4.097667922822027,4.101297559309126,6900000
2006-07-26,4.235587120056152,4.341748663784681,4.155738596238264,4.186588985259054,10338000
2006-07-27,4.221071243286133,4.280050150265939,4.221071243286133,4.255551286238374,6009000
2006-07-28,4.201105117797852,4.246473162884701,4.197475483817921,4.220159722694281,4339000
2006-07-31,4.1620893478393555,4.211087040713121,4.161182047255173,4.2011063016211265,4616000
2006-08-01,4.083149433135986,4.166627161802757,4.0559282465420035,4.166627161802757,7390000
2006-08-02,4.538645267486572,4.541367601256866,4.292749128420557,4.354449880112622,53372000
2006-08-03,4.535925388336182,4.558609638314942,4.414337998823103,4.457891897235469,21689000
2006-08-04,4.541369438171387,4.672937563417806,4.535925201094577,4.564053687213748,14216000
2006-08-07,4.636642932891846,4.654790245572465,4.559516745832698,4.582200994849988,6918000
2006-08-08,4.770025253295898,4.779099125196605,4.632105602133768,4.6366425380841205,14073000
2006-08-09,4.795429706573486,4.945145078663979,4.718303553355248,4.809040509611439,15043000
2006-08-10,4.859853744506836,4.89161142583599,4.727378350772697,4.73645178858133,8725000
2006-08-11,4.870741844177246,4.940609170433668,4.831724896380591,4.8544091381693955,9078000
2006-08-14,4.920647621154785,4.948776102802227,4.856224952541927,4.877094164130291,6314000
2006-08-15,4.944239139556885,4.984163393994766,4.9233699280851235,4.963293749857013,8553000
2006-08-16,4.924278736114502,5.029533424278166,4.914297561283049,4.958758764926681,15344000
2006-08-17,4.850780487060547,4.92155468913049,4.8262812089345974,4.917925486938478,10216000
2006-08-18,4.8498735427856445,4.868020854695686,4.76004428393103,4.818115855109583,9343000
2006-08-21,4.923369884490967,5.040419879678753,4.790894481482905,4.8362625390339735,12487000
2006-08-22,5.01138162612915,5.035880892975622,4.917923222723546,4.917923222723546,9761000
2006-08-23,4.954219818115234,5.058566730417763,4.948775582476343,5.034067886375726,10439000
2006-08-24,5.049496173858643,5.067643492120508,4.974184565105495,4.981443405877002,5420000
2006-08-25,4.990512371063232,5.0676385059565625,4.984160837554307,5.058564639420514,8016000
2006-08-28,4.9923295974731445,5.031346551837429,4.969645784531953,4.976904621979775,3748000
2006-08-29,5.022272109985352,5.049493288154784,5.005032102589036,5.01319867237284,3211000
2006-08-30,5.0131988525390625,5.061289241811726,5.005940015654993,5.034068062664009,5801000
2006-08-31,5.072177410125732,5.096676253560525,5.013198552721255,5.013198552721255,7023000
2006-09-01,5.131155967712402,5.217355564933961,5.0785286493599315,5.0785286493599315,20559000
2006-09-05,5.158377170562744,5.193764486090563,5.1039352465197805,5.1629141057328125,4618000
2006-09-06,5.342574119567871,5.342574119567871,5.13297250035978,5.162915588818079,15694000
2006-09-07,5.455088138580322,5.523140461302686,5.308094584994031,5.309001885839299,26549000
2006-09-08,5.421514511108398,5.557619566620057,5.379775650493678,5.53493531859044,15176000
2006-09-11,5.613875389099121,5.624763861380644,5.407903446993273,5.421513821012182,17064000
2006-09-12,5.634744167327881,5.639281102192433,5.534026463197638,5.534026463197638,16992000
2006-09-13,5.566693305969238,5.652892927224139,5.525861747024168,5.625671743705414,12355000
2006-09-14,5.697352409362793,5.739091259607201,5.50771319865754,5.5213235710273,13010000
2006-09-15,5.8951592445373535,5.9160284555293865,5.697353010732617,5.697353010732617,19314000
2006-09-18,5.908770561218262,6.129260642329002,5.834366278360907,5.965027099216608,23656000
2006-09-19,5.883363723754883,6.002228323507484,5.834365597155352,5.8978813987477805,17263000
2006-09-20,6.038525104522705,6.052135482807031,5.852514582195005,5.906956960664558,13476000
2006-09-21,6.2653656005859375,6.315270600157328,6.080262846091665,6.127445510911027,29063000
2006-09-22,5.9822678565979,6.306197614331011,5.9051416619948585,6.260829544524937,29874000
2006-09-25,5.843442916870117,5.961400718294417,5.643821955588033,5.920569138365524,35677000
2006-09-26,5.988617897033691,6.109297529610321,5.694631303323393,5.75270286812192,39969000
2006-09-27,6.155574321746826,6.161018558873122,5.938713868102644,6.079355434644755,19633000
2006-09-28,6.22907018661499,6.25266173400374,6.1383336322990365,6.1383336322990365,13395000
2006-09-29,6.3833231925964355,6.392397065281192,6.130168115483418,6.212738539717231,20056000
2006-10-02,6.347934722900391,6.38332204118895,6.320713975088259,6.38332204118895,17393000
2006-10-03,6.322528839111328,6.433227734103693,6.206386140462982,6.206386140462982,16733000
2006-10-04,6.317086219787598,6.3887681782653205,6.238145421911168,6.351566247764098,13679000
2006-10-05,6.595098495483398,6.623263389270587,6.269841020593449,6.3397988009055295,25756000
